conto;denominazione;denominazione_2;email;website;indirizzo;cap;citta;provincia;codice_fiscale;partita_iva;telefono;fax;attivo;accesso;password;ultimo_aggiornamento;token
230107958;ORSO BLU IMPRESA COOP SOCIALE;NULL;info@orsoblu.it;www.orsoblu.it;VIA FELICE PIACENZA, 11;13900;BIELLA;BI;1747390027;1747390027;158853063;158134093;A;NULL;NULL;2023-01-11 15:56:08.000;NULL
230107970;FOSSATI SERRAMENTI SRL;NULL;info@fossatisrl.com;www.fossatiserramenti.it;LOCALITA' CASTELLO NOCE, 1/A;29010;ROTTOFRENO;PC;1504180330;1504180330;523768850;523768933;A;NULL;NULL;2023-09-12 11:17:29.690;NULL
230107986;LA NUOVA EDIL SRL;NULL;info@lanuovaedil.it;lanuovaedil.it;VIA DEI BORGOGNONI, 2;13011;BORGOSESIA;VC;2126710025;2126710025;163209513;163209513;A;NULL;NULL;2023-09-12 08:23:15.000;NULL
230107991;ORIGINAL PARQUET SPA;NULL;NULL;NULL;VIA DELL'ARTIGIANATO 18;48011;ALFONSINE;RA;604910398;604910398;NULL;NULL;A;NULL;NULL;2023-02-14 14:45:03.543;NULL
230107999;G.M.R. TRADING SRL;NULL;info@gmrtrading.com;www.gmrtrading.it;VIA DON GIOVANNI MINZONI, 8;20082;NOVIGLIO;MI;12696330153;12696330153;291180068;NULL;A;NULL;NULL;2023-02-03 08:25:26.650;NULL
230108003;FOKUS PLAMEN D.O.O.;NULL;NULL;NULL;BILJE 31E;NULL;RENCE;NULL;SI23975709;NULL;NULL;NULL;A;NULL;NULL;2023-08-02 09:50:30.900;NULL
230108019;BASE PROTECTION SRL UNIPERSONALE;NULL;NULL;NULL;VIA DELL' UNIONE EUROPEA, 61;76121;BARLETTA;BT;6617940728;6617940728;NULL;NULL;A;NULL;NULL;2022-12-12 14:40:32.000;NULL
230108050;ROSSETTI DAVIDE;NULL;cami1999@alice.it;NULL;VIA GIOVANNI ANTONIO CUCCHI, 2;13900;BIELLA;BI;RSSDVD66R19L219N;1767380023;NULL;NULL;A;NULL;NULL;2023-06-08 08:34:21.000;NULL
230108089;G M RAPPRESENTANZE DI BORGHESIO MASSIMO;NULL;massimo@borghesio.it;NULL;VIA DEI COPERTILI, 46;10040;ALMESE;TO;BRGMSM69S19L219I;7449210017;119357179;NULL;A;NULL;NULL;2023-08-03 16:51:04.000;NULL
230108101;SALVETTI;NULL;info@salvettisalotti.it;www.salvettisalotti.it;VIA VIRGILIO, 23;47122;FORLI';FC;2335360406;2335360406;543756400;543756586;A;NULL;NULL;2022-12-12 14:40:32.000;NULL
230108110;HETRONIC ITALY SRL;NULL;info@hetronic.com;www.hetronic.com;VIA LAVORATORI AUTOBIANCHI, 1;20832;DESIO;MB;7815200964;7815200964;36248111;362624388;A;NULL;NULL;2023-03-21 08:20:50.000;NULL
230108112;TERMOACUSTICA BIELLESE SRL;NULL;TERMO.ACUSTICA@EMAIL.IT;www.termoacusticabiellese.net;VIA GIOVANNI XXIII, 18;13897;OCCHIEPPO INFERIORE;BI;1742640020;1742640020;15591573;15591573;A;NULL;NULL;2022-12-21 17:17:59.000;NULL
230108120;ENERGY SAS DI ORTIS GIAMPIETRO & C.ETRO & C.;NULL;energy-ortis@libero.it;NULL;VIA MONTE GENEROSO, 2;22075;LURATE CACCIVIO;CO;3335490136;3335490136;3427571634;314479446;A;NULL;NULL;2023-02-14 17:39:16.000;NULL
230108134;REDIL S.R.L.;NULL;NULL;NULL;VIA VOLPIANO 67/B;10040;LEINI';TO;11095870017;11095870017;NULL;NULL;A;NULL;NULL;2022-12-12 14:40:32.000;NULL
230108150;TEHNI S.A. PANTELOS;NULL;NULL;NULL;KIMERIA PIGADIA 2ND KM;0;XANTHI;NULL;EL091578732;NULL;NULL;NULL;A;NULL;NULL;2023-06-08 15:26:35.303;NULL
230108162;FORNACE BALLATORE GIUSEPPE DI BALLATORE MAURO & ;C. SNC;info@ballatoreimpianti.it;www.ballatoreimpianti.it;STRADA VECCHIA PER CHIERI, 65;14019;VILLANOVA D'ASTI;AT;904730058;904730058;141946680;141945539;A;NULL;NULL;2023-05-05 15:19:17.000;NULL
230108178;VAGHI ANGELO DI LORENZO E MARGHERITA VAGHI SNC;NULL;info@vaghiangelo.it;www.vaghiangelo.it;VIA ODESCALCHI, 3;22070;VERTEMATE CON MINOPRIO;CO;2027650130;2027650130;31900176;31901222;A;NULL;NULL;2023-05-24 10:39:23.000;NULL
230108182;DESIGNELEMENTI SRL;NULL;info@designelementi.it;designelementi.it;VIA LAZZARETTO, 3;20124;MILANO;MI;4002760967;4002760967;229015250;NULL;A;NULL;NULL;2023-04-24 11:43:10.000;NULL
230108225;IL FORNO DEL NONNO DI BECUZZI MARCELLO & C. SAS;NULL;info@ilfornodelnonno.it;ilfornodelnonno.it;VIA SICILIA, 60;56035;CASCIANA TERME LARI;PI;2167460506;2167460506;587617667;NULL;A;NULL;NULL;2023-05-04 10:40:53.000;NULL
230108283;CONTAINEX CONTAINER-HANDELSGESELLSCHAFT M.B.H.;NULL;NULL;NULL;IZ NO SUD STRASSE 14;0;AT-2355 WIENER NEUDORF;NULL;ATU19206605;NULL;NULL;NULL;A;NULL;NULL;2022-12-14 15:47:35.000;NULL
230108390;GEOSISTEMI SRL;NULL;info@geosistemi.it;www.geosistemi.it;VIA CALCINI, 6/8;14030;CASTAGNOLE MONFERRATO;AT;1160140057;1160140057;141292620;141292621;A;NULL;NULL;2023-06-13 08:34:57.000;NULL
230108437;BAGGI LUX SRL;NULL;info@baggi-lux.com;baggiluxtecnica.com;VIA DIVISIONE CUNEENSE, 48 FRAZIONE: SAN ROCCO DI BERNEZZO;12010;BERNEZZO;CN;3019130040;3019130040;17185404;171687314;A;NULL;NULL;2023-09-04 15:04:35.587;NULL
230108438;OLLEARO 1865 SRL;NULL;NULL;NULL;VIA ITALIA, 25;13894;GAGLIANICO;BI;2441290026;2441290026;15541550;NULL;A;NULL;NULL;2022-12-23 10:59:55.270;NULL
230108463;DOCTOR GLASS GROUP SRL;NULL;info@doctorglass.com;https://www.doctorglass.com;VIA CALDERA, 21;20153;MILANO;MI;1228140339;13295980158;2929595;248408284;A;NULL;NULL;2023-08-30 15:44:34.000;NULL
230108468;FUTURA SPA;NULL;info@rototec.it;tubi.net;VIA MATTEI, 15;61026;BELFORTE ALL'ISAURO;PU;1177290416;1177290416;722726065;722721772;A;NULL;NULL;2023-05-12 15:58:28.000;NULL
230108487;OR.VE.G. DI GALAVERNI CLAUDIO & C. SNC;NULL;info@orveg.it;www.orveg.it;VIA VINCENZO MONTI, 37;42122;REGGIO NELL'EMILIA;RE;1431480357;1431480357;522337681;522330212;A;NULL;NULL;2023-09-12 10:31:33.000;NULL
230108523;ABSOLUTELY ITALIAN GOODS SPA;NULL;export@altrenotti.it;altrenotti.it;VIA DEGLI ARTIGIANI, 2;10017;MONTANARO;TO;11342690010;11342690010;119193573;NULL;A;NULL;NULL;2023-04-12 15:40:13.000;NULL
230108533;COLLINO GIARDINI SNC DI COLLINO RENATO;NULL;collinoaldo@virgilio.it;www.collinoaldo.it;VIA PASUBIO, 2/9;10064;PINEROLO;TO;6569140012;6569140012;12171388;12171388;A;NULL;NULL;2023-03-07 10:32:41.000;NULL
230108574;KNAUF INDUSTRIES ITALIA SRL;NULL;NULL;www.knauf-industries.it;REGIONE BRICCO GROSSO, 5;14010;CANTARANA;AT;1656190053;1656190053;141943132;141943917;A;NULL;NULL;2023-07-21 14:06:11.337;NULL
230108592;BIEMME FINESTRE SRL;NULL;info@biemmefinestre.it;www.biemmefinestre.it;VIA ZONA INDUSTRIALE, SNC;89013;GIOIA TAURO;RC;3330490792;3330490792;966447730;NULL;A;NULL;NULL;2023-06-03 08:57:57.000;NULL
230108593;NORD OVEST SNC DI BERGAMINI M. & C.;NULL;info@nordovestdemolizioni.com;NULL;VIA LAMARMORA 8;13900;BIELLA;BI;NULL;2552550028;15592669;15592669;A;NULL;NULL;2023-06-13 15:42:13.000;NULL
230108632;TERMOIDRAULICA ELLECI DI LOCCI S. E CORONA M. SNC;NULL;termoelleci@gmail.com;NULL;VIA PARLAMENTO, 100;13836;COSSATO;BI;2665270027;2665270027;NULL;NULL;A;NULL;NULL;2023-04-13 11:18:14.000;NULL
230108642;AUTOTRASPORTI REX SAS DI RAINELLI GABRIELLA & C.;NULL;NULL;NULL;VIA MONTE GRAPPA, 17;28845;DOMODOSSOLA;VB;1738220035;1738220035;32447630;32447630;A;NULL;NULL;2023-02-15 15:58:01.980;NULL
230108643;DS PROFESSIONAL SERVICE SNC DI SARA E VINCENZO ;GRASSO;NULL;www.dsprofessionalservice.it;VIA MADDALONI, 28 R;16129;GENOVA;GE;3640130104;3640130104;10566270;10585825;A;NULL;NULL;2023-06-06 11:44:37.000;NULL
230108646;SASIL - SRL;NULL;info@min-ind.it;sasil-life.com;STRADA DEL DOSSO, 22/26;13862;BRUSNENGO;BI;1232720027;1232720027;159867784;15985980;A;NULL;NULL;2023-03-15 09:02:40.000;NULL
230108648;EDILCOLOR SNC DI ROBERTO DONATO & FEDERICO AVERONO;NULL;edilcolor.snc@gmail.com;NULL;VIA FIORA, 3;13853;LESSONA;BI;2642670026;2642670026;NULL;NULL;A;NULL;NULL;2023-05-04 09:18:30.000;NULL
230108676;TECFI SPA;NULL;customer@tecfi.it;www.tecfi.it;VIA ANDREA D'ISERNIA, 59;80122;NAPOLI;NA;3301781211;3301781211;823883338;823883260;A;NULL;NULL;2023-04-07 11:06:33.000;NULL
230108695;WEINBERGER ABTENAU GMBH;NULL;abtenau@weinberger-holz.at;NULL;SCHRATTEN 44;0;ABTENAU n. 44;NULL;ATU65652858;NULL;+43 6243.44050;NULL;A;NULL;NULL;2023-08-11 15:03:49.853;NULL
230108724;GSG CERAMIC DESIGN SRL;NULL;info@ceramicagsg.it;www.ceramicagsg.it;VIA BRUNELLESCHI, 27;1033;CIVITA CASTELLANA;VT;238460562;5095691001;761516194;NULL;A;NULL;NULL;2023-08-04 14:40:45.323;NULL
230108729;TRANQUILLI FORNI SRL;NULL;info@tranquilliforni.it;www.tranquilliforni.it;VIA ARISTIDE MERLONI, 6;60010;OSTRA;AN;2848610420;2848610420;717988622;717988622;A;NULL;NULL;2023-03-14 10:31:53.000;NULL
230108734;PFEIFER TIMBER GMBH;NULL;NULL;NULL;MUHLENSTRASSE;0; UNTERBERNBACH;NULL;ATU68284028;NULL;NULL;NULL;A;NULL;NULL;2023-09-06 16:56:46.590;NULL
230108743;LD DARIO SRL;NULL;info@ld-dario.com;www.ld-dario.com;VIA MAGNADOLA, 42;31045;MOTTA DI LIVENZA;TV;5042170265;5042170265;422768107;422863400;A;NULL;NULL;2023-07-20 14:57:55.890;NULL
230108754;FOGLIATI MARMI GRANITI DI FOGLIATI VITTORIO E ;GEOM. LUIGI & C. SNC;NULL;www.fogliatimarmi.com;STRADA BOGLIETTO SOPRANO, 17;14055;COSTIGLIOLE D'ASTI;AT;1379460056;1379460056;141968304;141968956;A;NULL;NULL;2023-05-12 16:54:19.480;NULL
230108761;TECNOTER SRL;NULL;info@tecnotergroup.com;www.tecnotergroup.com;VIA GENERALE CARLO ALBERTO DALLA CHIESA, 6;20098;SAN GIULIANO MILANESE;MI;13072070157;13072070157;298248180;298247605;A;NULL;NULL;2023-03-31 15:23:19.000;NULL
230108779;RICOSTRUZIONI PNEUMATICI NOCERINA SRL;NULL;rpn@rpntyres.it;www.rpntyres.it;VIA FOSSA IMPERATORE, SNC;84014;NOCERA INFERIORE;SA;3070200658;3070200658;81939869;NULL;A;NULL;NULL;2023-09-01 11:29:07.533;NULL
230108798;DOORARREDA SRL;NULL;doorarreda@doorarreda.it;www.doorarreda.it;VIA FRANCENIGO, 27;33077;SACILE;PN;1782900938;1782900938;434738200;434780066;A;NULL;NULL;2023-06-21 17:46:49.000;NULL
230108810;MIFORM SRL;NULL;NULL;www.miform.it;VIA VENETO, 202;25069;VILLA CARCINA;BS;2019810981;2019810981;309172375;308982532;A;NULL;NULL;2023-07-28 09:52:38.000;NULL
230108819;BIANCHI CASSEFORME SRL;NULL;info@bianchicasseforme.it;www.bianchicasseforme.it;VIA GIUSEPPE DI VITTORIO, 42;43045;FORNOVO DI TARO;PR;1669850347;1669850347;525400511;525400512;A;NULL;NULL;2023-04-07 10:58:40.000;NULL
230108821;KEMPER SRL;NULL;info@walkover.it;www.kempergroup.it;VIA PRAMPOLINI, 1/Q;43044;COLLECCHIO;PR;478800345;478800345;521957111;521957195;A;NULL;NULL;2023-04-24 09:09:41.057;NULL
230108834;MERLIN COSTRUZIONI SRL;NULL;commerciale@merlincostruzionisrl.it;NULL;VIA GROSSERE II N 26;13856;VIGLIANO BIELLESE;BI;NULL;2595340023;15511309;NULL;A;NULL;NULL;2023-02-14 17:39:16.000;NULL
230108838;EDILTECNO SERVICE SRL;NULL;info@ediltecnoservice.com;www.ediltecnoservice.com;VIA ALBERE, 2/A;36060;ROMANO D'EZZELINO;VI;2425190242;2425190242;424518730;NULL;A;NULL;NULL;2023-06-01 10:26:36.567;NULL
230108844;VERNICIATURA SASSONE SAS DI SASSONE ALEXIS E SASSONE CHRISTIAN & C.;NULL;sasson@libero.it;NULL;FRAZIONE CASTELLENGO, 2/B;13836;COSSATO;BI;1773080021;1773080021;159842256;15691779;A;NULL;NULL;2023-02-14 17:39:16.000;NULL
230108946;LACOSTRUIAMO SRL;NULL;amministrazione@lacostruiamo.it;NULL;VIA PER CASCINA BIELLESE N 1;13060;ROASIO;VC;NULL;2524530025;16387134;mammana roberto;A;NULL;NULL;2023-02-14 17:39:16.000;NULL
230109006;CALLIGARIS SPA;NULL;calligaris@calligaris.it;www.calligaris.com;VIA TRIESTE, 12;33044;MANZANO;UD;5617370969;5617370969;432748211;432748235;A;NULL;NULL;2023-07-18 15:54:55.907;NULL
230109018;BELTRAMO LEGNAMI DI BELTRAMO NICOLA;NULL;info@beltramolegnami.it;NULL;LOC.SAN CHIAFFREDO 1;12020;CARTIGNANO;CN;BLTNCL93E05H727N;3952580045;NULL;NULL;A;NULL;NULL;2023-01-26 14:16:21.880;NULL
230109022;BALLIU SRL;NULL;INFO@BALLIU.IT;NULL;VIA MARTIRI DELLA LIBERTA' 4;13874;MOTTALCIATA;BI;2690520024;2690520024;NULL;NULL;A;NULL;NULL;2023-02-14 17:39:17.000;NULL
230109035;FERTECNICA SNC DI GIAN CARLO E VALENTINA BERNASCONE;NULL;info@fer-tecnica.com;www.fer-tecnica.com;VICOLO QUOTRO, 5;13856;VIGLIANO BIELLESE;BI;1861490025;1861490025;158123296;158122407;A;NULL;NULL;2023-09-11 08:08:41.260;NULL
230109043;OMGE SPA;NULL;NULL;NULL;VIA NAZIONALE 1;22070;VERTEMATE CON MINOPRIO;CO;198110132;198110132;NULL;NULL;A;NULL;NULL;2023-02-14 17:07:16.000;NULL
230109055;BIESSE DI CORRADINI SRL;NULL;info@biesseedilizia.it ;www.biesseedilizia.it;VIA ARMEA, 148;18038;SANREMO;IM;1306120088;1306120088;184514092;184514091;A;NULL;NULL;2023-08-21 10:29:29.797;NULL
230109066;SINCOSALD SRL;NULL;info@sincosald.it;www.sincosald.it;VIA DELLA FISICA, 26/28;20864;AGRATE BRIANZA;MB;7633730150;866190960;396057122;396057122;A;NULL;NULL;2022-12-12 14:40:34.000;NULL
230109067;FALEGNAME PRONTO INTERVENTO DI VICINO GIUSEPPINA;NULL;NULL;NULL;VIA GIUSEPPE QUILICO, 5;10018;PAVONE CANAVESE;TO;VCNGPP72M48Z112R;2504040060;NULL;NULL;A;NULL;NULL;2023-07-11 08:19:55.000;NULL
230109086;ROSELLI ANTONIO ROBERTO;NULL;NULL;NULL;VIA NOVARA, 90;28074;GHEMME;NO;RSLNNR83P26D938M;2393360033;NULL;NULL;A;NULL;NULL;2022-12-12 14:40:34.000;NULL
230109097;CAMPESATO GUIDO & C SNC;NULL;NULL;NULL;VIA VILLAFRANCA 16;35010;CAMPODORO;PD;986310282;986310282;NULL;NULL;A;NULL;NULL;2023-05-30 18:40:44.000;NULL
230109103;R2 MARMI SNC DI SPILINGA R. E MUSICCO R.;NULL;spilingamarmi@alice.it;www.spilingamarmi.it;PIAZZA CIMITERO 11,;13878;CANDELO;BI;1483480024;1483480024;152536568;152536568;A;NULL;NULL;2023-02-14 17:07:48.000;NULL
230109106;FLESSYA S.R.L.;NULL;info@flessya.it;NULL;VIA DELL'ARTIGIANATO 13;60030;MONTE ROBERTO;AN;2287520429;2287520429;731707411;731707470;A;NULL;NULL;2023-05-30 14:39:39.507;NULL
230109107;CO.CE. SRL;NULL;info@coce-prefabbricati.it;www.coce-prefabbricati.it;VIA ANTONIO GRAMSCI, 12;28077;PRATO SESIA;NO;1066480037;1066480037;163851174;163851174;A;NULL;NULL;2022-12-21 17:00:27.983;NULL
230109139;2 G FACTORY SNC DI CIBIN GIAN LUCA & NICOLO GIORGIO;NULL;NULL;NULL;VIA FUCINA, 3;13888;MONGRANDO;BI;2617140021;2617140021;NULL;NULL;A;NULL;NULL;2022-11-11 15:38:54.000;NULL
230109141;E.P.P. EURO PRESS PACK SPA ;NULL;sales@europresspack.it;www.europresspack.it;VIA MONTANARO DISMA, 87;16042;CARASCO;GE;3411010105;3411010105;18535271;185351138;A;NULL;NULL;2023-02-14 17:39:17.000;NULL
230109142;L.C. SERVICE SAS  DI PANERO DANIELE & C. ;NULL;l.c.service@pec.it;NULL;VIA D. COSOLA, 5/A;10034;CHIVASSO;TO;NULL;9941870017;112898544;NULL;A;NULL;NULL;2022-11-11 15:38:54.000;NULL
230109156;MEC SRL;NULL;NULL;NULL;VIA NAZARIO SAURO, 10;13900;BIELLA;BI;2692770023;2692770023;NULL;NULL;A;NULL;NULL;2023-02-14 15:46:42.000;NULL
230109162;CORRIERE MICHELETTO DI MICHELETTO ANTONIO E C. SNC;NULL;info@michelettotrasporti.com;NULL;VIA VOLPIANO, 58;10040;LOMBARDORE;TO;4920250018;4920250018;119956135;119956135;A;NULL;NULL;2023-02-15 15:58:12.060;NULL
230109164;MCA ALOI SAS DI ALOI MASSIMO & C.;NULL;NULL;NULL;VIA PASQUALE BERTAZZI, 41;13043;CIGLIANO;VC;2743580025;2743580025;NULL;NULL;A;NULL;NULL;2023-02-14 15:49:37.000;NULL
230109165;COPPI MATTEO;NULL;NULL;NULL;VIA GUGLIELMO MARCONI, 14;28896;QUARNA SOTTO;VB;CPPMTT75H13D332D;2621550033;NULL;NULL;A;NULL;NULL;2023-02-14 17:39:17.000;NULL
230109169;CERAMPIU' SRL;NULL;info@ceraimpiu.it;www.cerampiu.com;VIA DELL'ARTIGIANATO, 19;31011;ASOLO;TV;2251230245;2251230245;423529689;423952988;A;NULL;NULL;2023-02-16 14:59:39.057;NULL
230109172;NUOVA PATAVIUM SRLEVERY PIPELINE EQUIPMENT HAS A S;NULL;info@nuovapatavium.com;www.nuovapatavium.com;VIA SANT'ANTONIO, 48;35030;VEGGIANO;PD;2422480281;2422480281;495089090;495089386;A;NULL;NULL;2023-02-14 15:26:12.000;NULL
230109173;TRIVERO BOLI KRISTIAN;NULL;NULL;NULL;VIA QUINTINO SELLA, 49;13855;VALDENGO;BI;TRVKST75R11A859C;2027070024;NULL;NULL;A;NULL;NULL;2023-04-13 11:28:43.000;NULL
230109178;CERAMICA FAETANO SPA;NULL;NULL;NULL;STRADA DEL MARANO 24;0;FAETANO;NULL;NULL;NULL;449996037;NULL;A;NULL;NULL;2023-02-14 15:06:39.000;NULL
230109179;CICIRIELLO SRL;NULL;commercialeitalia@ciciriellogroup.com;ciciriellogroup.com;STRADA PROVINCIALE 231,;76123;ANDRIA;BT;7154290725;7154290725;883545355;883546341;A;NULL;NULL;2023-09-19 17:00:16.713;NULL
230109180;A.E.G. DI PANACEA CIRO;NULL;ciro.panacea@fastwebnet.it;NULL;VIA GAETANO DONIZETTI, 5;80026;CASORIA;NA;PNCCRI74M25F839L;3030981215;815404999;815404999;A;NULL;NULL;2022-11-11 15:38:54.000;NULL
230109184;DEALBERTO CLARA;NULL;dealberto@pec.it;NULL;LOCALITA' POMAROLO, SN - ROCCAPIETRA;13019;VARALLO;VC;DLBCLR84S68L669Y;2667820027;NULL;NULL;A;NULL;NULL;2023-06-08 09:16:22.660;NULL
230109185;EDIL KREA SRL S;NULL;edilkreasrls@gmail.com;NULL;VIA MARTIRI DELLA LIBERTA', 16;13836;COSSATO;BI;2673070021;2673070021;NULL;NULL;A;NULL;NULL;2023-09-15 10:22:48.000;NULL
230109187;NOVAMACH SRL;NULL;info@novamachsrl.it;www.novamachsrl.it;PIAZZALE ITALIA, 279;55100;LUCCA;LU;2325840466;2325840466;NULL;NULL;A;NULL;NULL;2022-11-11 15:38:54.000;NULL
230109190;DEISL RUPERT;NULL;NULL;NULL;ADNET 67;0;A-5421 ADNET;NULL;ATU51208303;NULL;NULL;NULL;A;NULL;NULL;2023-09-20 17:02:42.823;NULL
230109193;ELETTROLAMPO DUE SNC DI BECHIS STEFANO & C. ;NULL;elettrolampodue@gmail.com;NULL;VIA CIRCONVALLAZIONE, 8;10020;RIVA PRESSO CHIERI;TO;NULL;7821250011;119469203;NULL;A;NULL;NULL;2023-02-14 17:39:17.000;NULL
230109195;QUOOKER ITALIA SRL;NULL;ordine@quooker.it;WWW.QUOOKER.IT;VIA DELLA PREVIDENZA SOCIALE, 2;42124;REGGIO NELL'EMILIA;RE;2940150358;2940150358;NULL;NULL;A;NULL;NULL;2023-07-18 11:29:59.000;NULL
230109204;ANYDESK SOFTWARE GMBH;NULL;NULL;NULL;TURLENSTRASSE 2;70191;STUTTGART;NULL;DE294776378;NULL;NULL;NULL;A;NULL;NULL;2023-03-31 15:23:19.000;NULL
230109205;ALCE SRL;NULL;info@alceweb.com;www.alceweb.com;VIA BOSA, 9;42045;LUZZARA;RE;1521120350;1521120350;522976798;522979850;A;NULL;NULL;2023-09-22 08:39:47.343;NULL
230109206;ROSSI PIETRO, ETTORE E GIORGIO SOCIETA' AGRICOLA;NULL;NULL;NULL;VIALE RISORGIMENTO, 32;42015;CORREGGIO;RE;145870358;145870358;0522 649640;NULL;A;NULL;NULL;2023-03-31 15:23:19.000;NULL
230109212;OLIO ROI DI BOERI FRANCO;NULL;ordini@olioroi.com;www.olioroi.com;VIA ARGENTINA, 1;18010;BADALUCCO;IM;BROFNC59L04A536R;1134130085;184408004;184407800;A;NULL;NULL;2023-03-31 15:23:19.000;NULL
230109215;EDILPIRAN COMMERCIO MATERIALI EDILI ED AFFINI SRL;NULL;info@edilpiran.it;www.edilpiran.it;VIA GIOSUE' CARDUCCI, 4/6;28041;ARONA;NO;467280038;467280038;322242383;322244551;A;NULL;NULL;2023-03-31 15:23:19.000;NULL
230109216;SELFIT SRL;NULL;info@selfitsrl.com;www.selfitsrl.com;VIA DEL LEGNO, 9/11;20851;LISSONE;MB;9397140964;9397140964;394669177;NULL;A;NULL;NULL;2023-04-11 15:15:53.000;NULL
230109220;AUREA BATH S.L.;NULL;admon@aureabath.com;NULL;CARRETERS CAYETANO AVIA 1A;0;46470 ALBAL VALENCIA;NULL;96423462,00 ESB;NULL;NULL;NULL;A;NULL;NULL;2023-07-24 10:31:11.000;NULL
230109222;MAPI DI AUTELLI PAOLO E C SAS;NULL;vendite@mapi24.it;www.mapi24.it;VIA CIRCONVALLAZIONE, 186;10026;SANTENA;TO;4928640012;4928640012;119454227;119454229;A;NULL;NULL;2023-02-14 17:39:17.000;NULL
230109224;VETRERIA BIAVA SRL;NULL;info@vetreriabiava.it;WWW.VETRERIABIAVA.IT;STRADA TORINO, 15;10018;PAVONE CANAVESE;TO;4924290010;4924290010;125632509;125230062;A;NULL;NULL;2023-05-22 16:11:17.000;NULL
230109230;APRO SRL;NULL;info@aprosrl.it;www.aprosrl.it;VIA SAN PAOLO BELSITO, 124/126;80035;NOLA;NA;7638241211;7638241211;815121632;815121632;A;NULL;NULL;2023-02-14 17:39:17.000;NULL
230109232;BBB SRL;NULL;info@claudiosirna.it;bbbitalia.it;VIA I MAGGIO, 7;36026;POJANA MAGGIORE;VI;4185430248;4185430248;4441220106;NULL;A;NULL;NULL;2023-03-21 16:29:50.000;NULL
230109233;FITNESS STUDIO DI FUMAGALLI TONY SRL;NULL;info@fitnessstudio.it;www.fitnessstudio.it;VIA CASABIANCA, 5;33078;SAN VITO AL TAGLIAMENTO;PN;1759120932;1759120932;434857012;43481061;A;NULL;NULL;2023-02-14 17:39:17.000;NULL
230109234;FREUD SPA;NULL;info@freud.it;www.freud.it;VIA REMIGIO SOLARI, 7;33050;PAVIA DI UDINE;UD;166710301;166710301;432551411;432551516;A;NULL;NULL;2023-05-24 18:01:13.030;NULL
230109235;TECNOSYSTEMI SPA SOCIETA' BENEFIT;NULL;assistenza@tecnosystemi.com;www.tecnosystemi.com;VIA DELL'INDUSTRIA, 2/4;31029;VITTORIO VENETO;TV;2535780247;2535780247;800904474;438501516;A;NULL;NULL;2023-04-13 09:33:40.000;NULL
230109237;D.M. SERVIZI SRL;NULL;info@dmservizi.eu;www.dmservizi.eu;CORSO NOVARA, 219/A;0;VIGEVANO;PV;2299680187;2299680187;381310336;NULL;A;NULL;NULL;2023-03-31 15:23:19.000;NULL
230109239;SAILING SRL;NULL;info@masterpellet.eu;www.masterpellet.eu;VIA PAOLO VERONESE, 216;10148;TORINO;TO;10422220011;10422220011;NULL;116982600;A;NULL;NULL;2023-06-12 11:19:26.000;NULL
230109241;ENNOVA SOLUTION SRL;NULL;info@ennovasolution.com;www.ennovasolution.com;VIA SAN MICHELE CAMPAGNA, 19/C;43036;FIDENZA;PR;3502420361;3502420361;524201149;NULL;A;NULL;NULL;2023-05-12 10:29:45.000;NULL
230109242;I.V.A.S. INDUSTRIA VERNICI SPA;NULL;info@gruppoivas.com;www.gruppoivas.com;VIA BELLARIA, 40;47030;SAN MAURO PASCOLI;FC;124120403;124120403;541815811;541815815;A;NULL;NULL;2023-03-09 11:53:38.173;NULL
230109243;NORDAMBIENTE SAS DI ROMANO;NULL;nordambiente@libero.it;NULL;V DEI CAMPI N 32;13900;BIELLA;BI;NULL;1668540022;158407411;NULL;A;NULL;NULL;2023-03-31 15:23:19.000;NULL
230109247;METELLI SRL;NULL;amministrazione@metellitrasporti.it;NULL;VIA PROVINCIALE, 77;25030;ERBUSCO;BS;2562050985;2562050985;307769883;307267085;A;NULL;NULL;2023-02-21 11:05:08.697;NULL
230109249;DALLA GASPERINA STEFANO;NULL;info@granparadisoguide.com;granparadisoguide.com;VIA MARCON 12/A,;10080;ISSIGLIO;TO;DLLSFN65D14F205W;7754060015;NULL;NULL;A;NULL;NULL;2023-05-10 11:31:44.000;NULL
230109251;SOMET COSTRUZIONI MECCANICHE SRL;NULL;info@SOMETSRL.IT;www.sometsrl.it;VIA NOVARA, 44;28019;SUNO;NO;219830031;219830031;32285000;322858925;A;NULL;NULL;2023-03-31 15:23:19.000;NULL
230109253;META PLATFORMS IRELAND LIMITED;NULL;NULL;NULL;4 GRAND CANAL SQUARE GRAND CANAL HARBOUR;0;DUBLIN;NULL;IE9692928F;NULL;NULL;NULL;A;NULL;NULL;2023-05-17 10:55:26.000;NULL
230109254;AIR BONAITA SPA;NULL;comunicazioni@airbonaita.it;www.airbonaita.it;VIA FAGNANO OLONA, 27;21052;BUSTO ARSIZIO;VA;747960128;747960128;331658228;NULL;A;NULL;NULL;2023-03-07 17:38:40.993;NULL
230109256;BUZZI UNICEM SRL;NULL;NULL;NULL;VIA LUIGI BUZZI, 6;15033;CASALE MONFERRATO;AL;11983660157;11983660157;NULL;NULL;A;NULL;NULL;2023-04-19 11:58:35.000;NULL
